"Point ID", "Idp", "Mk", "Normal:0","Normal:1","Normal:2", "Normal_Magnitude", "NormalSize","Points:0","Points:1","Points:2", "Points_Magnitude"
304,304,10,0.07,0,0.07,0.098995,0.098995,1.18,0,0.12,1.18609
305,305,10,0.05,0,0.05,0.0707107,0.0707107,1.18,0,0.14,1.18828
306,306,10,0.03,0,0.03,0.0424264,0.0424264,1.18,0,0.16,1.1908
307,307,10,0.01,0,0.01,0.0141422,0.0141422,1.18,0,0.18,1.19365
308,308,10,0.07,0,0.07,0.098995,0.098995,1.2,0,0.1,1.20416
309,309,10,0.05,0,0.05,0.0707107,0.0707107,1.2,0,0.12,1.20599
310,310,10,0.03,0,0.03,0.0424264,0.0424264,1.2,0,0.14,1.20814
311,311,10,0.01,0,0.01,0.0141422,0.0141422,1.2,0,0.16,1.21062
312,312,10,0.07,0,0.07,0.098995,0.098995,1.22,0,0.08,1.22262
313,313,10,0.05,0,0.05,0.0707107,0.0707107,1.22,0,0.1,1.22409
314,314,10,0.03,0,0.03,0.0424264,0.0424264,1.22,0,0.12,1.22589
315,315,10,0.01,0,0.01,0.0141422,0.0141422,1.22,0,0.14,1.22801
316,316,10,0.07,0,0.07,0.098995,0.098995,1.24,0,0.06,1.24145
317,317,10,0.05,0,0.05,0.0707107,0.0707107,1.24,0,0.08,1.24258
318,318,10,0.03,0,0.03,0.0424264,0.0424264,1.24,0,0.1,1.24403
319,319,10,0.01,0,0.01,0.0141422,0.0141422,1.24,0,0.12,1.24579
320,320,10,0.07,0,0.07,0.098995,0.098995,1.26,0,0.04,1.26063
321,321,10,0.05,0,0.05,0.0707107,0.0707107,1.26,0,0.06,1.26143
322,322,10,0.03,0,0.03,0.0424264,0.0424264,1.26,0,0.08,1.26254
323,323,10,0.01,0,0.01,0.0141422,0.0141422,1.26,0,0.1,1.26396
324,324,10,0.07,0,0.07,0.098995,0.098995,1.28,0,0.02,1.28016
325,325,10,0.05,0,0.05,0.0707107,0.0707107,1.28,0,0.04,1.28062
326,326,10,0.03,0,0.03,0.0424264,0.0424264,1.28,0,0.06,1.28141
327,327,10,0.01,0,0.01,0.0141422,0.0141422,1.28,0,0.08,1.2825
328,328,10,0.07,0,0.07,0.098995,0.098995,1.3,0,0,1.3
329,329,10,0.05,0,0.05,0.0707107,0.0707107,1.3,0,0.02,1.30015
330,330,10,0.03,0,0.03,0.0424264,0.0424264,1.3,0,0.04,1.30062
331,331,10,0.01,0,0.01,0.0141422,0.0141422,1.3,0,0.06,1.30138
332,332,10,0.07,0,0.07,0.098995,0.098995,1.32,0,-0.02,1.32015
333,333,10,0.05,0,0.05,0.0707107,0.0707107,1.32,0,0,1.32
334,334,10,0.03,0,0.03,0.0424264,0.0424264,1.32,0,0.02,1.32015
335,335,10,0.01,0,0.01,0.0141422,0.0141422,1.32,0,0.04,1.32061
336,336,10,0.04,0,0.1,0.107703,0.107703,1.34,0,-0.04,1.3406
337,337,10,0.04,0,0.06,0.072111,0.072111,1.34,0,-0.02,1.34015
338,338,10,0.03,0,0.03,0.0424264,0.0424264,1.34,0,0,1.34
339,339,10,0.01,0,0.01,0.0141422,0.0141422,1.34,0,0.02,1.34015
340,340,10,0,0,0.1,0.1,0.1,1.36,0,-0.04,1.36059
341,341,10,0,0,0.06,0.06,0.06,1.36,0,-0.02,1.36015
342,342,10,0,0,0.02,0.02,0.02,1.36,0,0,1.36
343,343,10,0,0,0.1,0.1,0.1,1.38,0,-0.04,1.38058
344,344,10,0,0,0.06,0.06,0.06,1.38,0,-0.02,1.38014
345,345,10,0,0,0.02,0.02,0.02,1.38,0,0,1.38
346,346,10,0,0,0.1,0.1,0.1,1.4,0,-0.04,1.40057
347,347,10,0,0,0.06,0.06,0.06,1.4,0,-0.02,1.40014
348,348,10,0,0,0.02,0.02,0.02,1.4,0,0,1.4
349,349,10,0,0,0.1,0.1,0.1,1.42,0,-0.04,1.42056
350,350,10,0,0,0.06,0.06,0.06,1.42,0,-0.02,1.42014
351,351,10,0,0,0.02,0.02,0.02,1.42,0,0,1.42
352,352,10,0,0,0.1,0.1,0.1,1.44,0,-0.04,1.44056
353,353,10,0,0,0.06,0.06,0.06,1.44,0,-0.02,1.44014
354,354,10,0,0,0.02,0.02,0.02,1.44,0,0,1.44
355,355,10,0,0,0.1,0.1,0.1,1.46,0,-0.04,1.46055
356,356,10,0,0,0.06,0.06,0.06,1.46,0,-0.02,1.46014
357,357,10,0,0,0.02,0.02,0.02,1.46,0,0,1.46
358,358,10,0,0,0.1,0.1,0.1,1.48,0,-0.04,1.48054
359,359,10,0,0,0.06,0.06,0.06,1.48,0,-0.02,1.48014
360,360,10,0,0,0.02,0.02,0.02,1.48,0,0,1.48
361,361,10,0,0,0.1,0.1,0.1,1.5,0,-0.04,1.50053
362,362,10,0,0,0.06,0.06,0.06,1.5,0,-0.02,1.50013
363,363,10,0,0,0.02,0.02,0.02,1.5,0,0,1.5
364,364,10,0,0,0.1,0.1,0.1,1.52,0,-0.04,1.52053
365,365,10,0,0,0.06,0.06,0.06,1.52,0,-0.02,1.52013
366,366,10,0,0,0.02,0.02,0.02,1.52,0,0,1.52
367,367,10,0,0,0.1,0.1,0.1,1.54,0,-0.04,1.54052
368,368,10,0,0,0.06,0.06,0.06,1.54,0,-0.02,1.54013
369,369,10,0,0,0.02,0.02,0.02,1.54,0,0,1.54
370,370,10,0,0,0.1,0.1,0.1,1.56,0,-0.04,1.56051
371,371,10,0,0,0.06,0.06,0.06,1.56,0,-0.02,1.56013
372,372,10,0,0,0.02,0.02,0.02,1.56,0,0,1.56
373,373,10,0,0,0.1,0.1,0.1,1.58,0,-0.04,1.58051
374,374,10,0,0,0.06,0.06,0.06,1.58,0,-0.02,1.58013
375,375,10,0,0,0.02,0.02,0.02,1.58,0,0,1.58
376,376,10,0,0,0.1,0.1,0.1,1.6,0,-0.04,1.6005
377,377,10,0,0,0.06,0.06,0.06,1.6,0,-0.02,1.60012
378,378,10,0,0,0.02,0.02,0.02,1.6,0,0,1.6
379,379,10,0,0,0.1,0.1,0.1,1.62,0,-0.04,1.62049
380,380,10,0,0,0.06,0.06,0.06,1.62,0,-0.02,1.62012
381,381,10,0,0,0.02,0.02,0.02,1.62,0,0,1.62
382,382,10,0,0,0.1,0.1,0.1,1.64,0,-0.04,1.64049
383,383,10,0,0,0.06,0.06,0.06,1.64,0,-0.02,1.64012
384,384,10,0,0,0.02,0.02,0.02,1.64,0,0,1.64
385,385,10,0,0,0.1,0.1,0.1,1.66,0,-0.04,1.66048
386,386,10,0,0,0.06,0.06,0.06,1.66,0,-0.02,1.66012
387,387,10,0,0,0.02,0.02,0.02,1.66,0,0,1.66
388,388,10,0,0,0.1,0.1,0.1,1.68,0,-0.04,1.68048
389,389,10,0,0,0.06,0.06,0.06,1.68,0,-0.02,1.68012
390,390,10,0,0,0.02,0.02,0.02,1.68,0,0,1.68
391,391,10,0,0,0.1,0.1,0.1,1.7,0,-0.04,1.70047
392,392,10,0,0,0.06,0.06,0.06,1.7,0,-0.02,1.70012
393,393,10,0,0,0.02,0.02,0.02,1.7,0,0,1.7
394,394,10,0,0,0.1,0.1,0.1,1.72,0,-0.04,1.72047
395,395,10,0,0,0.06,0.06,0.06,1.72,0,-0.02,1.72012
396,396,10,0,0,0.02,0.02,0.02,1.72,0,0,1.72
397,397,10,0,0,0.1,0.1,0.1,1.74,0,-0.04,1.74046
398,398,10,0,0,0.06,0.06,0.06,1.74,0,-0.02,1.74011
399,399,10,0,0,0.02,0.02,0.02,1.74,0,0,1.74
400,400,10,0,0,0.1,0.1,0.1,1.76,0,-0.04,1.76045
401,401,10,0,0,0.06,0.06,0.06,1.76,0,-0.02,1.76011
402,402,10,0,0,0.02,0.02,0.02,1.76,0,0,1.76
403,403,10,0,0,0.1,0.1,0.1,1.78,0,-0.04,1.78045
404,404,10,0,0,0.06,0.06,0.06,1.78,0,-0.02,1.78011
405,405,10,0,0,0.02,0.02,0.02,1.78,0,0,1.78
406,406,10,0,0,0.1,0.1,0.1,1.8,0,-0.04,1.80044
407,407,10,0,0,0.06,0.06,0.06,1.8,0,-0.02,1.80011
408,408,10,0,0,0.02,0.02,0.02,1.8,0,0,1.8
409,409,10,0,0,0.1,0.1,0.1,1.82,0,-0.04,1.82044
410,410,10,0,0,0.06,0.06,0.06,1.82,0,-0.02,1.82011
411,411,10,0,0,0.02,0.02,0.02,1.82,0,0,1.82
412,412,10,0,0,0.1,0.1,0.1,1.84,0,-0.04,1.84043
413,413,10,0,0,0.06,0.06,0.06,1.84,0,-0.02,1.84011
414,414,10,0,0,0.02,0.02,0.02,1.84,0,0,1.84
415,415,10,0,0,0.1,0.1,0.1,1.86,0,-0.04,1.86043
416,416,10,0,0,0.06,0.06,0.06,1.86,0,-0.02,1.86011
417,417,10,0,0,0.02,0.02,0.02,1.86,0,0,1.86
418,418,10,0,0,0.1,0.1,0.1,1.88,0,-0.04,1.88043
419,419,10,0,0,0.06,0.06,0.06,1.88,0,-0.02,1.88011
420,420,10,0,0,0.02,0.02,0.02,1.88,0,0,1.88
421,421,10,0,0,0.1,0.1,0.1,1.9,0,-0.04,1.90042
422,422,10,0,0,0.06,0.06,0.06,1.9,0,-0.02,1.90011
423,423,10,0,0,0.02,0.02,0.02,1.9,0,0,1.9
424,424,10,0,0,0.1,0.1,0.1,1.92,0,-0.04,1.92042
425,425,10,0,0,0.06,0.06,0.06,1.92,0,-0.02,1.9201
426,426,10,0,0,0.02,0.02,0.02,1.92,0,0,1.92
427,427,10,0,0,0.1,0.1,0.1,1.94,0,-0.04,1.94041
428,428,10,0,0,0.06,0.06,0.06,1.94,0,-0.02,1.9401
429,429,10,0,0,0.02,0.02,0.02,1.94,0,0,1.94
430,430,10,0,0,0.1,0.1,0.1,1.96,0,-0.04,1.96041
431,431,10,0,0,0.06,0.06,0.06,1.96,0,-0.02,1.9601
432,432,10,0,0,0.02,0.02,0.02,1.96,0,0,1.96
433,433,10,0,0,0.1,0.1,0.1,1.98,0,-0.04,1.9804
434,434,10,0,0,0.06,0.06,0.06,1.98,0,-0.02,1.9801
435,435,10,0,0,0.02,0.02,0.02,1.98,0,0,1.98
436,436,10,0,0,0.1,0.1,0.1,2,0,-0.04,2.0004
437,437,10,0,0,0.06,0.06,0.06,2,0,-0.02,2.0001
438,438,10,0,0,0.02,0.02,0.02,2,0,0,2
439,439,10,0,0,0.1,0.1,0.1,2.02,0,-0.04,2.0204
440,440,10,0,0,0.06,0.06,0.06,2.02,0,-0.02,2.0201
441,441,10,0,0,0.02,0.02,0.02,2.02,0,0,2.02
442,442,10,0,0,0.1,0.1,0.1,2.04,0,-0.04,2.04039
443,443,10,0,0,0.06,0.06,0.06,2.04,0,-0.02,2.0401
444,444,10,0,0,0.02,0.02,0.02,2.04,0,0,2.04
445,445,10,0,0,0.1,0.1,0.1,2.06,0,-0.04,2.06039
446,446,10,0,0,0.06,0.06,0.06,2.06,0,-0.02,2.0601
447,447,10,0,0,0.02,0.02,0.02,2.06,0,0,2.06
448,448,10,0,0,0.1,0.1,0.1,2.08,0,-0.04,2.08038
449,449,10,0,0,0.06,0.06,0.06,2.08,0,-0.02,2.0801
450,450,10,0,0,0.02,0.02,0.02,2.08,0,0,2.08
451,451,10,0,0,0.1,0.1,0.1,2.1,0,-0.04,2.10038
452,452,10,0,0,0.06,0.06,0.06,2.1,0,-0.02,2.1001
453,453,10,0,0,0.02,0.02,0.02,2.1,0,0,2.1
454,454,10,0,0,0.1,0.1,0.1,2.12,0,-0.04,2.12038
455,455,10,0,0,0.06,0.06,0.06,2.12,0,-0.02,2.12009
456,456,10,0,0,0.02,0.02,0.02,2.12,0,0,2.12
457,457,10,0,0,0.1,0.1,0.1,2.14,0,-0.04,2.14037
458,458,10,0,0,0.06,0.06,0.06,2.14,0,-0.02,2.14009
459,459,10,0,0,0.02,0.02,0.02,2.14,0,0,2.14
460,460,10,0,0,0.1,0.1,0.1,2.16,0,-0.04,2.16037
461,461,10,0,0,0.06,0.06,0.06,2.16,0,-0.02,2.16009
462,462,10,0,0,0.02,0.02,0.02,2.16,0,0,2.16
463,463,10,0,0,0.1,0.1,0.1,2.18,0,-0.04,2.18037
464,464,10,0,0,0.06,0.06,0.06,2.18,0,-0.02,2.18009
465,465,10,0,0,0.02,0.02,0.02,2.18,0,0,2.18
466,466,10,-0.0199999,0,0.1,0.10198,0.10198,2.2,0,-0.04,2.20036
467,467,10,-0.0199999,0,0.06,0.0632455,0.0632455,2.2,0,-0.02,2.20009
468,468,10,-0.0199999,0,0.02,0.0282842,0.0282842,2.2,0,0,2.2
469,469,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.02,2.20009
470,470,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.04,2.20036
471,471,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.06,2.20082
472,472,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.08,2.20145
473,473,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.1,2.20227
474,474,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.12,2.20327
475,475,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.14,2.20445
476,476,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.16,2.20581
477,477,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.18,2.20735
478,478,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.2,2.20907
479,479,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.22,2.21097
480,480,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.24,2.21305
481,481,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.26,2.21531
482,482,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.28,2.21775
483,483,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.3,2.22036
484,484,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.32,2.22315
485,485,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.34,2.22612
486,486,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.36,2.22926
487,487,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.38,2.23258
488,488,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.4,2.23607
489,489,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.42,2.23973
490,490,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.44,2.24357
491,491,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.46,2.24758
492,492,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.48,2.25175
493,493,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.5,2.2561
494,494,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.52,2.26062
495,495,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.54,2.2653
496,496,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.56,2.27015
497,497,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.58,2.27517
498,498,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.6,2.28035
499,499,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.62,2.28569
500,500,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.64,2.2912
501,501,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.66,2.29687
502,502,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.68,2.30269
503,503,10,-0.0199999,0,0,0.0199999,0.0199999,2.2,0,0.7,2.30868
504,504,10,-0.0599999,0,0.1,0.116619,0.116619,2.22,0,-0.04,2.22036
505,505,10,-0.0599999,0,0.06,0.0848527,0.0848527,2.22,0,-0.02,2.22009
506,506,10,-0.0599999,0,0.02,0.0632454,0.0632454,2.22,0,0,2.22
507,507,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.02,2.22009
508,508,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.04,2.22036
509,509,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.06,2.22081
510,510,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.08,2.22144
511,511,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.1,2.22225
512,512,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.12,2.22324
513,513,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.14,2.22441
514,514,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.16,2.22576
515,515,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.18,2.22729
516,516,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.2,2.22899
517,517,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.22,2.23087
518,518,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.24,2.23294
519,519,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.26,2.23517
520,520,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.28,2.23759
521,521,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.3,2.24018
522,522,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.32,2.24294
523,523,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.34,2.24589
524,524,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.36,2.249
525,525,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.38,2.25229
526,526,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.4,2.25575
527,527,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.42,2.25938
528,528,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.44,2.26318
529,529,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.46,2.26716
530,530,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.48,2.2713
531,531,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.5,2.27561
532,532,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.52,2.28009
533,533,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.54,2.28473
534,534,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.56,2.28954
535,535,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.58,2.29452
536,536,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.6,2.29965
537,537,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.62,2.30495
538,538,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.64,2.31041
539,539,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.66,2.31603
540,540,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.68,2.32181
541,541,10,-0.0599999,0,0,0.0599999,0.0599999,2.22,0,0.7,2.32775
542,542,10,-0.0999999,0,0.1,0.141421,0.141421,2.24,0,-0.04,2.24036
543,543,10,-0.0999999,0,0.06,0.116619,0.116619,2.24,0,-0.02,2.24009
544,544,10,-0.0999999,0,0.02,0.10198,0.10198,2.24,0,0,2.24
545,545,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.02,2.24009
546,546,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.04,2.24036
547,547,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.06,2.2408
548,548,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.08,2.24143
549,549,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.1,2.24223
550,550,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.12,2.24321
551,551,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.14,2.24437
552,552,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.16,2.24571
553,553,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.18,2.24722
554,554,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.2,2.24891
555,555,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.22,2.25078
556,556,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.24,2.25282
557,557,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.26,2.25504
558,558,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.28,2.25743
559,559,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.3,2.26
560,560,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.32,2.26274
561,561,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.34,2.26566
562,562,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.36,2.26874
563,563,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.38,2.272
564,564,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.4,2.27543
565,565,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.42,2.27903
566,566,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.44,2.28281
567,567,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.46,2.28674
568,568,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.48,2.29085
569,569,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.5,2.29513
570,570,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.52,2.29957
571,571,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.54,2.30417
572,572,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.56,2.30894
573,573,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.58,2.31387
574,574,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.6,2.31897
575,575,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.62,2.32422
576,576,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.64,2.32964
577,577,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.66,2.33521
578,578,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.68,2.34094
579,579,10,-0.0999999,0,0,0.0999999,0.0999999,2.24,0,0.7,2.34683
